1.000000000000000000e+00,6.947473049163818692e-02,1.000000000000000000e+00,1.004615000000000080e+01,1.491644470214843698e+00,1.000000000000000000e+00
1.000000000000000000e+00,7.292064666748046542e-02,1.000000000000000000e+00,9.926650000000000418e+00,1.484967823028564560e+00,1.000000000000000000e+00
1.000000000000000000e+00,7.103558063507080245e-02,1.000000000000000000e+00,9.925100000000000477e+00,1.482548057556152266e+00,1.000000000000000000e+00
1.000000000000000000e+00,6.082873344421386996e-02,1.000000000000000000e+00,9.382149999999999324e+00,1.431879112243652274e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.772631683349609411e+00,2.000000000000000000e+00,1.066220000000000034e+01,1.582088645935058491e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.767008514404296848e+00,2.000000000000000000e+00,1.100384999999999991e+01,1.599210494995117138e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.780278778076171964e+00,2.000000000000000000e+00,1.110849999999999937e+01,1.605734790802001877e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.763997955322265554e+00,2.000000000000000000e+00,1.721700000000000008e+00,6.372380800247192667e-01,1.000000000000000000e+00
1.000000000000000000e+00,1.767356719970703205e+00,2.000000000000000000e+00,1.724150000000000071e+00,6.366147079467773251e-01,1.000000000000000000e+00
1.000000000000000000e+00,1.757787322998046964e+00,2.000000000000000000e+00,1.730949999999999989e+00,6.360509405136108851e-01,1.000000000000000000e+00
1.000000000000000000e+00,1.753833007812499956e+00,2.000000000000000000e+00,1.704749999999999988e+00,6.341221561431884535e-01,1.000000000000000000e+00
1.000000000000000000e+00,7.000382900238037720e-02,1.000000000000000000e+00,1.709649999999999892e+00,6.292924995422363166e-01,1.000000000000000000e+00
1.000000000000000000e+00,1.737303314208984428e+00,2.000000000000000000e+00,1.682749999999999968e+00,6.307184162139892747e-01,1.000000000000000000e+00
1.000000000000000000e+00,1.713108367919921937e+00,2.000000000000000000e+00,1.684700000000000086e+00,6.317721958160400497e-01,1.000000000000000000e+00
1.000000000000000000e+00,1.677429046630859455e+00,2.000000000000000000e+00,1.690050000000000052e+00,6.444607229232788281e-01,1.000000000000000000e+00
1.000000000000000000e+00,1.739508666992187536e+00,1.000000000000000000e+00,1.752850000000000019e+00,6.430256881713867223e-01,1.000000000000000000e+00
1.000000000000000000e+00,1.705641174316406161e+00,1.000000000000000000e+00,1.746150000000000091e+00,6.437965888977050799e-01,1.000000000000000000e+00
1.000000000000000000e+00,1.736702880859374964e+00,1.000000000000000000e+00,1.826449999999999907e+00,6.543452463150024601e-01,1.000000000000000000e+00
1.000000000000000000e+00,1.730359649658203214e+00,1.000000000000000000e+00,1.757700000000000040e+00,6.473206577301025000e-01,1.000000000000000000e+00
1.000000000000000000e+00,1.721596069335937562e+00,2.000000000000000000e+00,1.728299999999999947e+00,6.424546604156493590e-01,1.000000000000000000e+00
1.000000000000000000e+00,1.764018249511718706e+00,2.000000000000000000e+00,1.685449999999999893e+00,6.365887756347656801e-01,1.000000000000000000e+00
1.000000000000000000e+00,1.767148284912109402e+00,2.000000000000000000e+00,1.680949999999999944e+00,6.375388278961181543e-01,1.000000000000000000e+00
1.000000000000000000e+00,1.764044189453124911e+00,2.000000000000000000e+00,1.630749999999999922e+00,6.329219875335693191e-01,1.000000000000000000e+00
1.000000000000000000e+00,1.785122528076171777e+00,2.000000000000000000e+00,1.690849999999999964e+00,6.356555099487304350e-01,1.000000000000000000e+00
1.000000000000000000e+00,2.699054956436157393e-02,2.000000000000000000e+00,1.739049999999999985e+00,6.383911972045898109e-01,1.000000000000000000e+00
1.000000000000000000e+00,5.836351871490478432e-02,2.000000000000000000e+00,1.734199999999999964e+00,6.393432254791260316e-01,1.000000000000000000e+00
1.000000000000000000e+00,7.012368202209472157e-02,2.000000000000000000e+00,1.805449999999999999e+00,6.432127380371093217e-01,1.000000000000000000e+00
1.000000000000000000e+00,8.166379928588866910e-02,2.000000000000000000e+00,1.756450000000000067e+00,6.389058895111083825e-01,1.000000000000000000e+00
1.000000000000000000e+00,1.134958744049072293e-01,2.000000000000000000e+00,1.872849999999999904e+00,6.472987213134765438e-01,1.000000000000000000e+00
1.000000000000000000e+00,1.107366180419921825e-01,2.000000000000000000e+00,1.849199999999999955e+00,6.492324829101562278e-01,1.000000000000000000e+00
1.000000000000000000e+00,7.139404296875000167e-02,2.000000000000000000e+00,1.917350000000000110e+00,6.520789184570312536e-01,1.000000000000000000e+00
1.000000000000000000e+00,5.119840145111084068e-02,2.000000000000000000e+00,1.944749999999999979e+00,6.585813064575195552e-01,1.000000000000000000e+00
1.000000000000000000e+00,6.399369239807128906e-02,2.000000000000000000e+00,2.017999999999999794e+00,6.746264286041260272e-01,1.000000000000000000e+00
1.000000000000000000e+00,4.253416061401367465e-02,2.000000000000000000e+00,2.056550000000000100e+00,6.840308246612548659e-01,1.000000000000000000e+00
1.000000000000000000e+00,1.794829101562499973e+00,2.000000000000000000e+00,2.039849999999999941e+00,6.884209594726562464e-01,1.000000000000000000e+00
1.000000000000000000e+00,1.037451934814453136e-01,1.000000000000000000e+00,2.050600000000000200e+00,6.839820413589478010e-01,1.000000000000000000e+00
1.000000000000000000e+00,1.769816894531250018e+00,2.000000000000000000e+00,1.811170500000000061e+02,6.591571563720703075e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.771127319335937589e+00,2.000000000000000000e+00,1.944949999999999957e+00,6.810654315948486692e-01,1.000000000000000000e+00
1.000000000000000000e+00,1.727128906249999929e+00,2.000000000000000000e+00,1.904549999999999965e+00,6.746827049255370579e-01,1.000000000000000000e+00
1.000000000000000000e+00,1.730812683105468652e+00,2.000000000000000000e+00,1.780299999999999994e+00,6.561286258697509588e-01,1.000000000000000000e+00
1.000000000000000000e+00,5.208649635314941545e-02,1.000000000000000000e+00,1.747749999999999915e+00,6.408004150390624876e-01,1.000000000000000000e+00
1.000000000000000000e+00,1.441522035747766495e-04,1.000000000000000000e+00,1.636700000000000044e+00,6.177612781524658425e-01,1.000000000000000000e+00
1.000000000000000000e+00,1.217940449714660645e-02,1.000000000000000000e+00,1.598000000000000087e+00,6.099104423522949681e-01,1.000000000000000000e+00
1.000000000000000000e+00,1.695840606689453134e+00,2.000000000000000000e+00,1.592149999999999954e+00,6.166332721710204856e-01,1.000000000000000000e+00
1.000000000000000000e+00,1.737562713623046928e+00,2.000000000000000000e+00,1.620849999999999902e+00,6.204252319335937793e-01,1.000000000000000000e+00
1.000000000000000000e+00,1.766521606445312420e+00,2.000000000000000000e+00,1.623150000000000093e+00,6.174731159210204989e-01,1.000000000000000000e+00
1.000000000000000000e+00,1.752583465576171839e+00,2.000000000000000000e+00,1.645450000000000079e+00,6.284262962341308212e-01,1.000000000000000000e+00
1.000000000000000000e+00,3.342767953872680803e-02,2.000000000000000000e+00,1.719649999999999901e+00,6.378648929595946981e-01,1.000000000000000000e+00
