1.000000000000000000e+00,1.774082336425781170e+00,2.000000000000000000e+00,8.120799999999999130e+00,1.376726837158203098e+00
1.000000000000000000e+00,1.782797851562500036e+00,2.000000000000000000e+00,8.191549999999999443e+00,1.381753643035888768e+00
1.000000000000000000e+00,1.777539215087890589e+00,2.000000000000000000e+00,8.122400000000000730e+00,1.375787582397461017e+00
1.000000000000000000e+00,1.766593170166015581e+00,3.000000000000000000e+00,9.695499999999999119e+00,1.748998422622680682e+00
1.000000000000000000e+00,6.221466541290283231e-02,3.000000000000000000e+00,9.594900000000000873e+00,1.733276531219482441e+00
1.000000000000000000e+00,6.354295253753662609e-02,4.000000000000000000e+00,1.152294999999999980e+01,2.341264865875244183e+00
1.000000000000000000e+00,3.222105979919433899e-02,4.000000000000000000e+00,1.164594999999999914e+01,2.234869930267334048e+00
1.000000000000000000e+00,1.223367881774902327e-01,5.000000000000000000e+00,1.419260000000000055e+01,2.855322288513183704e+00
1.000000000000000000e+00,1.237255764007568343e-01,4.000000000000000000e+00,1.168750000000000000e+01,2.145649364471435394e+00
