1.000000000000000000e+00,1.774082336425781392e+01,2.000000000000000000e+00,5.898628384961757121e+01
1.000000000000000000e+00,1.782797851562499858e+01,2.000000000000000000e+00,5.928372283500640094e+01
1.000000000000000000e+00,1.777539215087890767e+01,2.000000000000000000e+00,5.903818368418347262e+01
1.000000000000000000e+00,8.681027984619140270e+00,3.000000000000000000e+00,5.541877116850798757e+01
1.000000000000000000e+00,9.628408813476562855e+00,3.000000000000000000e+00,5.532335569433003997e+01
1.000000000000000000e+00,9.387486267089844461e+00,4.000000000000000000e+00,5.071797255341920874e+01
1.000000000000000000e+00,3.222105979919433483e-01,4.000000000000000000e+00,5.211019148039151361e+01
1.000000000000000000e+00,1.223367881774902299e+00,5.000000000000000000e+00,4.970577246952510109e+01
1.000000000000000000e+00,1.237255764007568315e+00,4.000000000000000000e+00,5.447068935645562249e+01
