1.000000000000000000e+00,9.009522247314453125e+01,2.000000000000000000e+00,1.159022000000000000e+06,5.235602111816406250e+03,1.000000000000000000e+00
1.000000000000000000e+00,1.059845962524414062e+02,3.000000000000000000e+00,1.177267000000000000e+06,6.136219665527343750e+03,1.000000000000000000e+00
1.000000000000000000e+00,1.113222732543945312e+02,3.000000000000000000e+00,1.087743000000000000e+06,6.418972457885742188e+03,1.000000000000000000e+00
1.000000000000000000e+00,1.070257720947265625e+02,3.000000000000000000e+00,1.075113500000000000e+06,6.654771820068359375e+03,1.000000000000000000e+00
1.000000000000000000e+00,1.134172363281250000e+02,3.000000000000000000e+00,1.093051000000000000e+06,6.407688934326171875e+03,1.000000000000000000e+00
1.000000000000000000e+00,1.134179306030273438e+02,3.000000000000000000e+00,1.080314000000000000e+06,6.353696502685546875e+03,1.000000000000000000e+00
1.000000000000000000e+00,9.302320861816406250e+01,3.000000000000000000e+00,1.334184500000000000e+06,6.855376129150390625e+03,2.000000000000000000e+00
1.000000000000000000e+00,8.735414886474609375e+01,5.000000000000000000e+00,1.342683000000000000e+06,7.097883438110351562e+03,2.000000000000000000e+00
1.000000000000000000e+00,8.809420776367187500e+01,4.000000000000000000e+00,1.382754000000000000e+06,6.979993453979492188e+03,2.000000000000000000e+00
1.000000000000000000e+00,9.184977722167968750e+01,4.000000000000000000e+00,1.488099000000000000e+06,7.419113388061523438e+03,2.000000000000000000e+00
1.000000000000000000e+00,9.442359924316406250e+01,4.000000000000000000e+00,1.412146500000000000e+06,7.646148742675781250e+03,2.000000000000000000e+00
1.000000000000000000e+00,8.994587707519531250e+01,4.000000000000000000e+00,1.459805500000000000e+06,7.333239334106445312e+03,2.000000000000000000e+00
1.000000000000000000e+00,8.638219451904296875e+01,4.000000000000000000e+00,1.536407500000000000e+06,8.211312515258789062e+03,3.000000000000000000e+00
1.000000000000000000e+00,8.947139739990234375e+01,5.000000000000000000e+00,1.669781000000000000e+06,8.194155212402343750e+03,3.000000000000000000e+00
1.000000000000000000e+00,8.966397857666015625e+01,5.000000000000000000e+00,1.654188000000000000e+06,8.136057144165039062e+03,3.000000000000000000e+00
1.000000000000000000e+00,8.902567291259765625e+01,5.000000000000000000e+00,1.656561000000000000e+06,8.099426254272460938e+03,3.000000000000000000e+00
1.000000000000000000e+00,8.825578308105468750e+01,5.000000000000000000e+00,1.652827500000000000e+06,8.157495437622070312e+03,3.000000000000000000e+00
1.000000000000000000e+00,8.866423034667968750e+01,5.000000000000000000e+00,1.651860500000000000e+06,8.140198791503906250e+03,3.000000000000000000e+00
1.000000000000000000e+00,9.655339050292968750e+01,5.000000000000000000e+00,1.820461500000000000e+06,9.674617767333984375e+03,4.000000000000000000e+00
1.000000000000000000e+00,9.591198730468750000e+01,6.000000000000000000e+00,1.823954000000000000e+06,9.963956512451171875e+03,4.000000000000000000e+00
1.000000000000000000e+00,9.685700225830078125e+01,6.000000000000000000e+00,1.757229000000000000e+06,1.004086285400390625e+04,4.000000000000000000e+00
1.000000000000000000e+00,9.523645019531250000e+01,6.000000000000000000e+00,1.801065000000000000e+06,9.911390625000000000e+03,4.000000000000000000e+00
1.000000000000000000e+00,9.355920410156250000e+01,5.000000000000000000e+00,1.843991000000000000e+06,9.779750473022460938e+03,4.000000000000000000e+00
1.000000000000000000e+00,9.695970916748046875e+01,6.000000000000000000e+00,1.737786000000000000e+06,1.003875769042968750e+04,4.000000000000000000e+00
1.000000000000000000e+00,8.550859832763671875e+01,6.000000000000000000e+00,2.081305500000000000e+06,1.110702549743652344e+04,5.000000000000000000e+00
1.000000000000000000e+00,9.996261596679687500e+01,7.000000000000000000e+00,1.960552000000000000e+06,1.088805647277832031e+04,5.000000000000000000e+00
1.000000000000000000e+00,1.001045684814453125e+02,7.000000000000000000e+00,1.950695500000000000e+06,1.087441424560546875e+04,5.000000000000000000e+00
1.000000000000000000e+00,9.753462982177734375e+01,7.000000000000000000e+00,1.932463500000000000e+06,1.072158325195312500e+04,5.000000000000000000e+00
1.000000000000000000e+00,9.982826995849609375e+01,7.000000000000000000e+00,1.964480000000000000e+06,1.089535026550292969e+04,5.000000000000000000e+00
1.000000000000000000e+00,9.937023925781250000e+01,7.000000000000000000e+00,1.966657000000000000e+06,1.090096231079101562e+04,5.000000000000000000e+00
1.000000000000000000e+00,1.684264526367187500e+02,4.000000000000000000e+00,1.292206000000000000e+06,6.719999542236328125e+03,6.000000000000000000e+00
1.000000000000000000e+00,1.555356292724609375e+02,4.000000000000000000e+00,1.488312000000000000e+06,7.581869201660156250e+03,6.000000000000000000e+00
1.000000000000000000e+00,1.612927856445312500e+02,4.000000000000000000e+00,1.435212000000000000e+06,6.968253051757812500e+03,6.000000000000000000e+00
1.000000000000000000e+00,1.623263854980468750e+02,4.000000000000000000e+00,1.434256500000000000e+06,6.945623779296875000e+03,6.000000000000000000e+00
1.000000000000000000e+00,1.644413452148437500e+02,4.000000000000000000e+00,1.476204500000000000e+06,7.073663345336914062e+03,6.000000000000000000e+00
1.000000000000000000e+00,1.067945938110351562e+02,6.000000000000000000e+00,1.340146500000000000e+06,7.578846191406250000e+03,7.000000000000000000e+00
1.000000000000000000e+00,1.102936630249023438e+02,5.000000000000000000e+00,1.369852000000000000e+06,6.998468414306640625e+03,7.000000000000000000e+00
1.000000000000000000e+00,1.097000656127929688e+02,5.000000000000000000e+00,1.349866000000000000e+06,6.986000885009765625e+03,7.000000000000000000e+00
1.000000000000000000e+00,1.066324310302734375e+02,6.000000000000000000e+00,1.355012000000000000e+06,7.720619461059570312e+03,7.000000000000000000e+00
1.000000000000000000e+00,1.069865951538085938e+02,6.000000000000000000e+00,1.361517000000000000e+06,7.711824539184570312e+03,7.000000000000000000e+00
1.000000000000000000e+00,9.137180328369140625e+01,6.000000000000000000e+00,1.496885000000000000e+06,8.333732788085937500e+03,8.000000000000000000e+00
1.000000000000000000e+00,9.469378662109375000e+01,6.000000000000000000e+00,1.473774500000000000e+06,8.125044799804687500e+03,8.000000000000000000e+00
1.000000000000000000e+00,9.521408081054687500e+01,6.000000000000000000e+00,1.477018000000000000e+06,8.109293228149414062e+03,8.000000000000000000e+00
1.000000000000000000e+00,9.539202117919921875e+01,6.000000000000000000e+00,1.475988500000000000e+06,8.096444885253906250e+03,8.000000000000000000e+00
1.000000000000000000e+00,9.669823455810546875e+01,5.000000000000000000e+00,1.516819500000000000e+06,8.026672912597656250e+03,8.000000000000000000e+00
1.000000000000000000e+00,8.953664398193359375e+01,6.000000000000000000e+00,1.685621000000000000e+06,9.253750732421875000e+03,9.000000000000000000e+00
1.000000000000000000e+00,7.662123870849609375e+01,5.000000000000000000e+00,1.630805500000000000e+06,8.818339309692382812e+03,9.000000000000000000e+00
1.000000000000000000e+00,9.038113403320312500e+01,6.000000000000000000e+00,1.658168500000000000e+06,9.211229705810546875e+03,9.000000000000000000e+00
1.000000000000000000e+00,8.973767089843750000e+01,6.000000000000000000e+00,1.660679500000000000e+06,9.207833465576171875e+03,9.000000000000000000e+00
1.000000000000000000e+00,8.962739562988281250e+01,6.000000000000000000e+00,1.681140500000000000e+06,9.283307022094726562e+03,9.000000000000000000e+00
