1.000000000000000000e+00,1.376726837158203054e+01,2.000000000000000000e+00
1.000000000000000000e+00,1.381753643035888679e+01,2.000000000000000000e+00
1.000000000000000000e+00,1.375787582397460973e+01,2.000000000000000000e+00
1.000000000000000000e+00,1.748998422622680593e+01,3.000000000000000000e+00
1.000000000000000000e+00,1.733276531219482308e+01,3.000000000000000000e+00
1.000000000000000000e+00,2.341264865875244183e+01,4.000000000000000000e+00
1.000000000000000000e+00,2.234869930267333871e+01,4.000000000000000000e+00
1.000000000000000000e+00,2.855322288513183437e+01,5.000000000000000000e+00
1.000000000000000000e+00,2.145649364471435661e+01,4.000000000000000000e+00
