1.000000000000000000e+00,6.947473049163818359e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,7.292064666748046875e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,7.103558063507080078e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,6.082873344421386719e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.772631683349609375e+02,2.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.767008514404296875e+02,2.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.780278778076171875e+02,2.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.763997955322265625e+02,2.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.767356719970703125e+02,2.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.757787322998046875e+02,2.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.753833007812500000e+02,2.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,7.000382900238037109e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.737303314208984375e+02,2.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.713108367919921875e+02,2.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.677429046630859375e+02,2.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.739508666992187500e+02,1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.705641174316406250e+02,1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.736702880859375000e+02,1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.730359649658203125e+02,1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.721596069335937500e+02,2.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.764018249511718750e+02,2.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.767148284912109375e+02,2.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.764044189453125000e+02,2.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.785122528076171875e+02,2.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,2.699054956436157227e+00,2.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,5.836351871490478516e+00,2.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,7.012368202209472656e+00,2.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,8.166379928588867188e+00,2.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.134958744049072266e+01,2.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.107366180419921875e+01,2.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,7.139404296875000000e+00,2.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,5.119840145111083984e+00,2.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,6.399369239807128906e+00,2.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,4.253416061401367188e+00,2.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.794829101562500000e+02,2.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.037451934814453125e+01,1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.769816894531250000e+02,2.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.771127319335937500e+02,2.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.727128906250000000e+02,2.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.730812683105468750e+02,2.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,5.208649635314941406e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.441522035747766495e-02,1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.217940449714660645e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.695840606689453125e+02,2.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.737562713623046875e+02,2.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.766521606445312500e+02,2.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.752583465576171875e+02,2.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,3.342767953872680664e+00,2.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,2.027904272079467773e+00,2.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,3.922323465347290039e+00,2.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.770452575683593750e+02,3.000000000000000000e+00,2.000000000000000000e+00
1.000000000000000000e+00,1.779571990966796875e+02,3.000000000000000000e+00,2.000000000000000000e+00
1.000000000000000000e+00,1.778991546630859375e+02,3.000000000000000000e+00,2.000000000000000000e+00
1.000000000000000000e+00,1.750792388916015625e+02,3.000000000000000000e+00,2.000000000000000000e+00
1.000000000000000000e+00,1.723607940673828125e+02,3.000000000000000000e+00,2.000000000000000000e+00
1.000000000000000000e+00,1.706333007812500000e+02,3.000000000000000000e+00,2.000000000000000000e+00
1.000000000000000000e+00,1.693330841064453125e+02,3.000000000000000000e+00,2.000000000000000000e+00
1.000000000000000000e+00,1.675335540771484375e+02,3.000000000000000000e+00,2.000000000000000000e+00
1.000000000000000000e+00,1.673090515136718750e+02,3.000000000000000000e+00,2.000000000000000000e+00
1.000000000000000000e+00,1.688387756347656250e+02,3.000000000000000000e+00,2.000000000000000000e+00
1.000000000000000000e+00,1.720556640625000000e+02,3.000000000000000000e+00,2.000000000000000000e+00
1.000000000000000000e+00,1.728112335205078125e+02,3.000000000000000000e+00,2.000000000000000000e+00
1.000000000000000000e+00,1.771291656494140625e+02,3.000000000000000000e+00,2.000000000000000000e+00
1.000000000000000000e+00,1.790861663818359375e+02,3.000000000000000000e+00,2.000000000000000000e+00
1.000000000000000000e+00,2.222705364227294922e+00,3.000000000000000000e+00,2.000000000000000000e+00
1.000000000000000000e+00,2.145510911941528320e+00,3.000000000000000000e+00,2.000000000000000000e+00
1.000000000000000000e+00,1.557293653488159180e+00,3.000000000000000000e+00,2.000000000000000000e+00
1.000000000000000000e+00,2.184196710586547852e+00,3.000000000000000000e+00,2.000000000000000000e+00
1.000000000000000000e+00,2.651514530181884766e+00,3.000000000000000000e+00,2.000000000000000000e+00
1.000000000000000000e+00,2.918351888656616211e+00,3.000000000000000000e+00,2.000000000000000000e+00
1.000000000000000000e+00,2.304434299468994141e+00,3.000000000000000000e+00,2.000000000000000000e+00
