1.000000000000000000e+00,1.774082336425781250e+02,2.000000000000000000e+00,8.120799999999999841e+01,1.376726837158203054e+01
1.000000000000000000e+00,1.782797851562500000e+02,2.000000000000000000e+00,8.191549999999999443e+01,1.381753643035888679e+01
1.000000000000000000e+00,1.777539215087890625e+02,2.000000000000000000e+00,8.122400000000000375e+01,1.375787582397460973e+01
1.000000000000000000e+00,1.766593170166015625e+02,3.000000000000000000e+00,9.695499999999999829e+01,1.748998422622680593e+01
1.000000000000000000e+00,6.221466541290283203e+00,3.000000000000000000e+00,9.594899999999999807e+01,1.733276531219482308e+01
1.000000000000000000e+00,6.354295253753662109e+00,4.000000000000000000e+00,1.152295000000000016e+02,2.341264865875244183e+01
1.000000000000000000e+00,3.222105979919433594e+00,4.000000000000000000e+00,1.164595000000000056e+02,2.234869930267333871e+01
1.000000000000000000e+00,1.223367881774902344e+01,5.000000000000000000e+00,1.419259999999999877e+02,2.855322288513183437e+01
1.000000000000000000e+00,1.237255764007568359e+01,4.000000000000000000e+00,1.168750000000000000e+02,2.145649364471435661e+01
